date,lon,lat,temperature,salinity,pressure,depth,potential_density,sigma_theta
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.6120000000000001,33.59,103.48,102.41157262213726,1027.3018521836618,27.301852183661822
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.4630000000000001,33.592,102.52,101.46172065546672,1027.30780264428,27.307802644279946
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.3360000000000003,33.582,101.6,100.5514417098155,1027.3027828174288,27.302782817428806
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.23599999999999977,33.579,100.56,99.52242584346033,1027.3010708317336,27.30107083173357
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.2160000000000002,33.578,99.48,98.45382695738427,1027.2962406513689,27.296240651368862
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.20500000000000007,33.573,98.52,97.50395658795416,1027.288274216132,27.288274216132095
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.18400000000000016,33.572,97.56,96.5540818015236,1027.2840589532811,27.284058953281146
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.18100000000000005,33.569,96.48,95.48546738693034,1027.276678154388,27.276678154388037
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.18700000000000028,33.567,95.44,94.45642600012806,1027.2697953112004,27.26979531120037
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.17999999999999972,33.563,94.48,93.50653704160398,1027.2624033452466,27.26240334524664
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.1589999999999998,33.563,93.52,92.55664366552847,1027.2589777567896,27.25897775678959
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.08900000000000041,33.548,92.48,91.52758752287755,1027.2457764285584,27.24577642855843
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.11300000000000043,33.573,91.44,90.49852619541909,1027.2595718354366,27.259571835436645
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.25399999999999956,33.562,90.48,89.54861882956726,1027.238479189446,27.238479189446025
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.28300000000000036,33.541,89.52,88.59870704561851,1027.2154747485672,27.215474748567203
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.21799999999999997,33.532,88.48,87.56963096048923,1027.2069166424199,27.206916642419856
2021-04-22T18:44:00Z,-51.6186118,69.0684001,0.125,33.53,87.44,86.5405496899122,1027.205411175502,27.205411175501922
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5609999999999999,33.611,99.56,98.53298262212911,1027.3031178262559,27.303117826255857
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5069999999999997,33.603,98.44,97.4248005244583,1027.2946206481943,27.294620648194268
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5570000000000004,33.604,96.52,95.52504579827632,1027.283320239496,27.283320239496106
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5529999999999999,33.601,95.4,94.41684738171884,1027.2758400702523,27.275840070252343
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5469999999999997,33.602,94.4,93.42737942899208,1027.2722486511339,27.27224865113385
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5529999999999999,33.599,93.44,92.47748568478139,1027.2649302012533,27.264930201253264
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.5380000000000003,33.583,92.48,91.52758752287755,1027.2484633135987,27.248463313598677
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.3310000000000004,33.543,91.52,90.57768494314956,1027.2238942358067,27.22389423580671
2021-04-23T03:06:00Z,-51.7115425,69.0630769,0.20099999999999962,33.559,90.52,89.58819839135201,1027.2391931221655,27.23919312216549
