lon,lat,date,depth,temperature,salinity
-50.5671,69.16738,06/09/2021,197.9679,1.32,33.56
-50.5671,69.16738,06/09/2021,198.0769,1.31,33.57
-50.5671,69.16738,06/09/2021,198.186,1.31,33.55
-50.5671,69.16738,06/09/2021,198.2951,1.31,33.55
-50.5671,69.16738,06/09/2021,198.4042,1.3,33.56
-50.5671,69.16738,06/09/2021,198.5132,1.3,33.56
-50.5671,69.16738,06/09/2021,198.6223,1.3,33.56
-50.5671,69.16738,06/09/2021,198.7314,1.3,33.56
-50.5671,69.16738,06/09/2021,198.8405,1.3,33.54
-50.5671,69.16738,06/09/2021,198.9496,1.29,33.57
-50.5671,69.16738,06/09/2021,199.0586,1.29,33.56
-50.5671,69.16738,06/09/2021,199.1677,1.29,33.56
-50.5671,69.16738,06/09/2021,199.2768,1.29,33.57
-50.5671,69.16738,06/09/2021,199.3858,,
-50.5671,69.16738,06/09/2021,199.4949,,
-50.5671,69.16738,06/09/2021,199.604,,
-50.5671,69.16738,06/09/2021,199.713,,
-50.5671,69.16738,06/09/2021,199.8221,,
-50.5671,69.16738,06/09/2021,199.9312,,
-50.5671,69.16738,06/09/2021,200.0403,,
-50.5671,69.16738,06/09/2021,200.1493,,
-50.5671,69.16738,06/09/2021,200.2584,,
-50.5671,69.16738,06/09/2021,200.3674,,
-50.5671,69.16738,06/09/2021,200.4765,,
-50.5671,69.16738,06/09/2021,200.5856,1.28,33.57
-50.5671,69.16738,06/09/2021,200.6946,1.28,33.57
-50.5671,69.16738,06/09/2021,200.8037,1.28,33.57
-50.5671,69.16738,06/09/2021,200.9128,1.28,33.58
-50.5671,69.16738,06/09/2021,201.0218,1.28,33.58
-50.5671,69.16738,06/09/2021,201.1309,1.28,33.58
-50.5671,69.16738,06/09/2021,201.2399,1.28,33.57
-50.5671,69.16738,06/09/2021,201.349,1.28,33.57
-50.5671,69.16738,06/09/2021,201.458,1.28,33.57
-50.5671,69.16738,06/09/2021,201.5671,1.28,33.57
-50.5671,69.16738,06/09/2021,201.6762,1.28,33.58
-50.5671,69.16738,06/09/2021,201.7852,1.28,33.56
-50.5671,69.16738,06/09/2021,201.8943,1.28,33.56
-50.5671,69.16738,06/09/2021,202.0033,1.28,33.56
-50.5671,69.16738,06/09/2021,202.1124,1.28,33.56
-50.5671,69.16738,06/09/2021,202.2214,1.28,33.56
-50.5671,69.16738,06/09/2021,202.3305,1.28,33.56
-50.5671,69.16738,06/09/2021,202.4395,1.28,33.56
-50.5671,69.16738,06/09/2021,202.5486,1.28,33.58
-50.5671,69.16738,06/09/2021,202.6576,1.28,33.56
-50.5671,69.16738,06/09/2021,202.7667,1.28,33.56
-50.5671,69.16738,06/09/2021,202.8757,1.28,33.56
-50.5671,69.16738,06/09/2021,202.9848,1.28,33.56
-50.5671,69.16738,06/09/2021,203.0938,1.28,33.56
-50.5671,69.16738,06/09/2021,203.2029,1.28,33.58
-50.5671,69.16738,06/09/2021,203.3119,,
-50.5671,69.16738,06/09/2021,203.4209,,
-50.5671,69.16738,06/09/2021,203.53,,
-50.5671,69.16738,06/09/2021,203.639,,
-50.5671,69.16738,06/09/2021,203.7481,,
-50.5671,69.16738,06/09/2021,203.8571,,
-50.5671,69.16738,06/09/2021,203.9661,,
-50.5671,69.16738,06/09/2021,204.0752,,
-50.5671,69.16738,06/09/2021,204.1842,,
-50.5671,69.16738,06/09/2021,204.2933,1.28,33.56
-50.5671,69.16738,06/09/2021,204.4023,1.28,33.56
-50.5671,69.16738,06/09/2021,204.5113,1.28,33.58
-50.5671,69.16738,06/09/2021,204.6204,1.27,33.59
-50.5671,69.16738,06/09/2021,204.7294,1.28,33.58
-50.5671,69.16738,06/09/2021,204.8384,1.28,33.58
-50.5671,69.16738,06/09/2021,204.9475,1.27,33.57
-50.5671,69.16738,06/09/2021,205.0565,1.28,33.56
-50.5671,69.16738,06/09/2021,205.1655,1.27,33.57
-50.5671,69.16738,06/09/2021,205.2746,1.27,33.59
-50.5671,69.16738,06/09/2021,205.3836,1.27,33.57
-50.5671,69.16738,06/09/2021,205.4926,1.27,33.57
-50.5671,69.16738,06/09/2021,205.6016,1.27,33.57
-50.5671,69.16738,06/09/2021,205.7107,1.27,33.59
-50.5671,69.16738,06/09/2021,205.8197,1.27,33.57
-50.5671,69.16738,06/09/2021,205.9287,1.27,33.57
-50.5671,69.16738,06/09/2021,206.0377,1.27,33.57
-50.5671,69.16738,06/09/2021,206.1468,1.27,33.57
-50.5671,69.16738,06/09/2021,206.2558,1.27,33.57
-50.5671,69.16738,06/09/2021,206.3648,1.27,33.59
-50.5671,69.16738,06/09/2021,206.4738,1.27,33.57
-50.5671,69.16738,06/09/2021,206.5829,1.27,33.57
-50.5671,69.16738,06/09/2021,206.6919,1.27,33.57
-50.5671,69.16738,06/09/2021,206.8009,1.27,33.59
-50.5671,69.16738,06/09/2021,206.9099,1.27,33.59
-50.5671,69.16738,06/09/2021,207.0189,1.27,33.57
-50.5671,69.16738,06/09/2021,207.128,,
-50.5671,69.16738,06/09/2021,207.237,,
-50.5671,69.16738,06/09/2021,207.346,,
-50.5671,69.16738,06/09/2021,207.455,,
-50.5671,69.16738,06/09/2021,207.564,,
-50.5671,69.16738,06/09/2021,207.673,,
-50.5671,69.16738,06/09/2021,207.782,,
-50.5671,69.16738,06/09/2021,207.8911,,
-50.5671,69.16738,06/09/2021,208.0001,,
-50.5671,69.16738,06/09/2021,208.1091,,
-50.5671,69.16738,06/09/2021,208.2181,1.26,33.58
-50.5671,69.16738,06/09/2021,208.3271,1.26,33.58
-50.5671,69.16738,06/09/2021,208.4361,1.26,33.58
-50.5671,69.16738,06/09/2021,208.5451,1.26,33.58
-50.5671,69.16738,06/09/2021,208.6541,1.26,33.58
-50.5671,69.16738,06/09/2021,208.7631,1.26,33.58
-50.5671,69.16738,06/09/2021,208.8721,1.26,33.58
-50.5671,69.16738,06/09/2021,208.9811,1.26,33.58
-50.5671,69.16738,06/09/2021,209.0901,1.26,33.58
-50.5671,69.16738,06/09/2021,209.1991,1.26,33.58
-50.5671,69.16738,06/09/2021,209.3081,1.26,33.58
-50.5671,69.16738,06/09/2021,209.4171,1.26,33.58
-50.5671,69.16738,06/09/2021,209.5261,1.26,33.58
-50.5671,69.16738,06/09/2021,209.6351,1.26,33.58
-50.5671,69.16738,06/09/2021,209.7441,1.26,33.58
-50.5671,69.16738,06/09/2021,209.8531,1.26,33.58
-50.5671,69.16738,06/09/2021,209.9621,1.26,33.58
-50.5671,69.16738,06/09/2021,210.0711,1.26,33.58
-50.5671,69.16738,06/09/2021,210.1801,1.26,33.58
-50.5671,69.16738,06/09/2021,210.2891,1.27,33.59
-50.5671,69.16738,06/09/2021,210.3981,1.28,33.62
-50.5671,69.16738,06/09/2021,210.5071,1.3,33.61
-50.5671,69.16738,06/09/2021,210.6161,1.3,33.61
-50.5671,69.16738,06/09/2021,210.7251,1.31,33.6
-50.5671,69.16738,06/09/2021,210.8341,1.31,33.6
-50.5671,69.16738,06/09/2021,210.9431,,
-50.5671,69.16738,06/09/2021,211.0521,,
-50.5671,69.16738,06/09/2021,211.1611,,
-50.5671,69.16738,06/09/2021,211.27,,
-50.5671,69.16738,06/09/2021,211.379,,
-50.5671,69.16738,06/09/2021,211.488,,
-50.5671,69.16738,06/09/2021,211.597,,
-50.5671,69.16738,06/09/2021,211.706,,
-50.5671,69.16738,06/09/2021,211.815,,
-50.5671,69.16738,06/09/2021,211.924,,
-50.5671,69.16738,06/09/2021,212.0329,,
-50.5671,69.16738,06/09/2021,212.1419,1.3,33.61
-50.5671,69.16738,06/09/2021,212.2509,1.3,33.61
-50.5671,69.16738,06/09/2021,212.3599,1.3,33.59
-50.5671,69.16738,06/09/2021,212.4689,1.3,33.61
-50.5671,69.16738,06/09/2021,212.5778,1.3,33.59
-50.5671,69.16738,06/09/2021,212.6868,1.3,33.59
-50.5671,69.16738,06/09/2021,212.7958,1.29,33.6
-50.5671,69.16738,06/09/2021,212.9048,1.3,33.59
-50.5671,69.16738,06/09/2021,213.0137,1.3,33.59
-50.5671,69.16738,06/09/2021,213.1227,1.29,33.6
-50.5671,69.16738,06/09/2021,213.2317,1.3,33.59
-50.5671,69.16738,06/09/2021,213.3407,1.29,33.6
-50.5671,69.16738,06/09/2021,213.4496,1.3,33.59
-50.5671,69.16738,06/09/2021,213.5586,1.3,33.59
-50.5671,69.16738,06/09/2021,213.6676,1.29,33.6
-50.5671,69.16738,06/09/2021,213.7766,1.29,33.6
-50.5671,69.16738,06/09/2021,213.8855,1.29,33.6
-50.5671,69.16738,06/09/2021,213.9945,1.29,33.6
-50.5671,69.16738,06/09/2021,214.1035,1.29,33.6
-50.5671,69.16738,06/09/2021,214.2124,1.29,33.6
-50.5671,69.16738,06/09/2021,214.3214,1.29,33.6
-50.5671,69.16738,06/09/2021,214.4304,1.29,33.6
-50.5671,69.16738,06/09/2021,214.5393,1.29,33.6
-50.5671,69.16738,06/09/2021,214.6483,1.29,33.6
-50.5671,69.16738,06/09/2021,214.7573,1.28,33.61
-50.5671,69.16738,06/09/2021,214.8662,,
-50.5671,69.16738,06/09/2021,214.9752,,
-50.5671,69.16738,06/09/2021,215.0841,,
-50.5671,69.16738,06/09/2021,215.1931,,
-50.5671,69.16738,06/09/2021,215.3021,,
-50.5671,69.16738,06/09/2021,215.411,,
-50.5671,69.16738,06/09/2021,215.52,,
-50.5671,69.16738,06/09/2021,215.6289,,
-50.5671,69.16738,06/09/2021,215.7379,,
-50.5671,69.16738,06/09/2021,215.8469,,
-50.5671,69.16738,06/09/2021,215.9558,1.28,33.6
-50.5671,69.16738,06/09/2021,216.0648,1.27,33.61
-50.5671,69.16738,06/09/2021,216.1737,1.27,33.61
-50.5671,69.16738,06/09/2021,216.2827,1.27,33.61
-50.5671,69.16738,06/09/2021,216.3916,1.27,33.61
-50.5671,69.16738,06/09/2021,216.5006,1.27,33.61
-50.5671,69.16738,06/09/2021,216.6095,1.26,33.62
-50.5671,69.16738,06/09/2021,216.7185,1.27,33.61
-50.5671,69.16738,06/09/2021,216.8274,1.26,33.62
-50.5671,69.16738,06/09/2021,216.9364,1.26,33.6
-50.5671,69.16738,06/09/2021,217.0453,1.26,33.6
-50.5671,69.16738,06/09/2021,217.1543,1.26,33.62
-50.5671,69.16738,06/09/2021,217.2632,1.26,33.6
-50.5671,69.16738,06/09/2021,217.3722,1.26,33.6
-50.5671,69.16738,06/09/2021,217.4811,1.25,33.61
-50.5671,69.16738,06/09/2021,217.5901,1.26,33.6
-50.5671,69.16738,06/09/2021,217.699,1.25,33.61
-50.5671,69.16738,06/09/2021,217.8079,1.26,33.6
-50.5671,69.16738,06/09/2021,217.9169,1.26,33.6
-50.5671,69.16738,06/09/2021,218.0258,1.25,33.61
-50.5671,69.16738,06/09/2021,218.1348,1.26,33.6
-50.5671,69.16738,06/09/2021,218.2437,1.26,33.62
-50.5671,69.16738,06/09/2021,218.3526,1.26,33.6
-50.5671,69.16738,06/09/2021,218.4616,1.26,33.6
-50.5671,69.16738,06/09/2021,218.5705,1.26,33.6
-50.5671,69.16738,06/09/2021,218.6795,,
-50.5671,69.16738,06/09/2021,218.7884,,
-50.5671,69.16738,06/09/2021,218.8973,,
-50.5671,69.16738,06/09/2021,219.0063,,
-50.5671,69.16738,06/09/2021,219.1152,,
-50.5671,69.16738,06/09/2021,219.2241,,
-50.5671,69.16738,06/09/2021,219.3331,,
-50.5671,69.16738,06/09/2021,219.442,,
-50.5671,69.16738,06/09/2021,219.5509,,
-50.5671,69.16738,06/09/2021,219.6598,,
-50.5671,69.16738,06/09/2021,219.7688,1.26,33.6
-50.5671,69.16738,06/09/2021,219.8777,1.25,33.61
-50.5671,69.16738,06/09/2021,219.9866,1.26,33.6
-50.5671,69.16738,06/09/2021,220.0956,1.26,33.6
-50.5671,69.16738,06/09/2021,220.2045,1.25,33.61
-50.5671,69.16738,06/09/2021,220.3134,1.26,33.6
-50.5671,69.16738,06/09/2021,220.4223,1.25,33.63
-50.5671,69.16738,06/09/2021,220.5313,1.26,33.6
-50.5671,69.16738,06/09/2021,220.6402,1.26,33.61
-50.5671,69.16738,06/09/2021,220.7491,1.26,33.61
-50.5671,69.16738,06/09/2021,220.858,1.26,33.61
-50.5671,69.16738,06/09/2021,220.9669,1.26,33.61
-50.5671,69.16738,06/09/2021,221.0759,1.26,33.61
-50.5671,69.16738,06/09/2021,221.1848,1.26,33.6
-50.5671,69.16738,06/09/2021,221.2937,1.26,33.61
-50.5671,69.16738,06/09/2021,221.4026,1.26,33.61
-50.5671,69.16738,06/09/2021,221.5115,1.25,33.63
-50.5671,69.16738,06/09/2021,221.6204,1.26,33.59
-50.5671,69.16738,06/09/2021,221.7294,1.26,33.59
-50.5671,69.16738,06/09/2021,221.8383,1.25,33.63
-50.5671,69.16738,06/09/2021,221.9472,1.26,33.59
-50.5671,69.16738,06/09/2021,222.0561,1.25,33.62
-50.5671,69.16738,06/09/2021,222.165,1.26,33.59
-50.5671,69.16738,06/09/2021,222.2739,1.25,33.61
-50.5671,69.16738,06/09/2021,222.3828,1.25,33.62
-50.5671,69.16738,06/09/2021,222.4917,1.25,33.61
-50.5671,69.16738,06/09/2021,222.6007,,
-50.5671,69.16738,06/09/2021,222.7096,,
-50.5671,69.16738,06/09/2021,222.8185,,
-50.5671,69.16738,06/09/2021,222.9274,,
-50.5671,69.16738,06/09/2021,223.0363,,
-50.5671,69.16738,06/09/2021,223.1452,,
-50.5671,69.16738,06/09/2021,223.2541,,
-50.5671,69.16738,06/09/2021,223.363,,
-50.5671,69.16738,06/09/2021,223.4719,,
-50.5671,69.16738,06/09/2021,223.5808,,
-50.5671,69.16738,06/09/2021,223.6897,1.25,33.6
-50.5671,69.16738,06/09/2021,223.7986,1.25,33.6
-50.5671,69.16738,06/09/2021,223.9075,1.25,33.62
-50.5671,69.16738,06/09/2021,224.0164,1.25,33.6
-50.5671,69.16738,06/09/2021,224.1253,1.25,33.62
-50.5671,69.16738,06/09/2021,224.2342,1.25,33.62
-50.5671,69.16738,06/09/2021,224.3431,1.25,33.62
-50.5671,69.16738,06/09/2021,224.452,1.26,33.61
-50.5671,69.16738,06/09/2021,224.5609,1.25,33.62
-50.5671,69.16738,06/09/2021,224.6698,1.26,33.61
-50.5671,69.16738,06/09/2021,224.7787,1.26,33.61
-50.5671,69.16738,06/09/2021,224.8876,1.26,33.61
-50.5671,69.16738,06/09/2021,224.9965,1.27,33.62
-50.5671,69.16738,06/09/2021,225.1054,1.27,33.6
-50.5671,69.16738,06/09/2021,225.2142,1.27,33.62
-50.5671,69.16738,06/09/2021,225.3231,1.27,33.62
-50.5671,69.16738,06/09/2021,225.432,1.27,33.62
-50.5671,69.16738,06/09/2021,225.5409,1.27,33.62
-50.5671,69.16738,06/09/2021,225.6498,1.27,33.62
-50.5671,69.16738,06/09/2021,225.7587,1.27,33.62
-50.5671,69.16738,06/09/2021,225.8676,1.27,33.62
-50.5671,69.16738,06/09/2021,225.9765,1.27,33.62
-50.5671,69.16738,06/09/2021,226.0853,1.27,33.62
-50.5671,69.16738,06/09/2021,226.1942,1.27,33.62
-50.5671,69.16738,06/09/2021,226.3031,1.27,33.62
-50.5671,69.16738,06/09/2021,226.412,,
-50.5671,69.16738,06/09/2021,226.5209,,
-50.5671,69.16738,06/09/2021,226.6298,,
-50.5671,69.16738,06/09/2021,226.7386,,
-50.5671,69.16738,06/09/2021,226.8475,,
-50.5671,69.16738,06/09/2021,226.9564,,
-50.5671,69.16738,06/09/2021,227.0653,,
-50.5671,69.16738,06/09/2021,227.1741,,
-50.5671,69.16738,06/09/2021,227.283,,
-50.5671,69.16738,06/09/2021,227.3919,,
-50.5671,69.16738,06/09/2021,227.5008,,
-50.5671,69.16738,06/09/2021,227.6096,1.27,33.6
-50.5671,69.16738,06/09/2021,227.7185,1.26,33.61
-50.5671,69.16738,06/09/2021,227.8274,1.26,33.61
-50.5671,69.16738,06/09/2021,227.9363,1.26,33.61
-50.5671,69.16738,06/09/2021,228.0451,1.26,33.63
-50.5671,69.16738,06/09/2021,228.154,1.26,33.63
-50.5671,69.16738,06/09/2021,228.2629,1.26,33.61
-50.5671,69.16738,06/09/2021,228.3717,1.26,33.61
-50.5671,69.16738,06/09/2021,228.4806,1.26,33.61
-50.5671,69.16738,06/09/2021,228.5895,1.26,33.63
-50.5671,69.16738,06/09/2021,228.6983,1.26,33.63
-50.5671,69.16738,06/09/2021,228.8072,1.26,33.63
-50.5671,69.16738,06/09/2021,228.9161,1.26,33.61
-50.5671,69.16738,06/09/2021,229.0249,1.26,33.63
-50.5671,69.16738,06/09/2021,229.1338,1.26,33.61
-50.5671,69.16738,06/09/2021,229.2427,1.26,33.61
-50.5671,69.16738,06/09/2021,229.3515,1.26,33.63
-50.5671,69.16738,06/09/2021,229.4604,1.26,33.63
-50.5671,69.16738,06/09/2021,229.5693,1.26,33.61
-50.5671,69.16738,06/09/2021,229.6781,1.26,33.63
-50.5671,69.16738,06/09/2021,229.787,1.27,33.62
-50.5671,69.16738,06/09/2021,229.8958,1.27,33.62
-50.5671,69.16738,06/09/2021,230.0047,1.27,33.62
-50.5671,69.16738,06/09/2021,230.1135,1.27,33.62
-50.5671,69.16738,06/09/2021,230.2224,1.27,33.62
-50.5671,69.16738,06/09/2021,230.3313,,
-50.5671,69.16738,06/09/2021,230.4401,,
-50.5671,69.16738,06/09/2021,230.549,,
-50.5671,69.16738,06/09/2021,230.6578,,
-50.5671,69.16738,06/09/2021,230.7667,,
-50.5671,69.16738,06/09/2021,230.8755,,
-50.5671,69.16738,06/09/2021,230.9844,,
-50.5671,69.16738,06/09/2021,231.0932,,
-50.5671,69.16738,06/09/2021,231.2021,,
-50.5671,69.16738,06/09/2021,231.3109,,
-50.5671,69.16738,06/09/2021,231.4198,1.26,33.61
-50.5671,69.16738,06/09/2021,231.5286,1.26,33.63
-50.5671,69.16738,06/09/2021,231.6375,1.26,33.63
-50.5671,69.16738,06/09/2021,231.7463,1.26,33.61
-50.5671,69.16738,06/09/2021,231.8551,1.26,33.63
-50.5671,69.16738,06/09/2021,231.964,1.26,33.63
-50.5671,69.16738,06/09/2021,232.0728,1.26,33.61
-50.5671,69.16738,06/09/2021,232.1817,1.25,33.64
-50.5671,69.16738,06/09/2021,232.2905,1.26,33.63
-50.5671,69.16738,06/09/2021,232.3994,1.25,33.64
-50.5671,69.16738,06/09/2021,232.5082,1.26,33.63
-50.5671,69.16738,06/09/2021,232.617,1.26,33.63
-50.5671,69.16738,06/09/2021,232.7259,1.26,33.63
-50.5671,69.16738,06/09/2021,232.8347,1.26,33.63
-50.5671,69.16738,06/09/2021,232.9435,1.26,33.63
-50.5671,69.16738,06/09/2021,233.0524,1.26,33.63
-50.5671,69.16738,06/09/2021,233.1612,1.26,33.63
-50.5671,69.16738,06/09/2021,233.27,1.26,33.61
-50.5671,69.16738,06/09/2021,233.3789,1.26,33.63
-50.5671,69.16738,06/09/2021,233.4877,1.26,33.63
-50.5671,69.16738,06/09/2021,233.5965,1.26,33.63
-50.5671,69.16738,06/09/2021,233.7054,1.26,33.63
-50.5671,69.16738,06/09/2021,233.8142,1.26,33.63
-50.5671,69.16738,06/09/2021,233.923,1.26,33.63
-50.5671,69.16738,06/09/2021,234.0319,1.26,33.63
-50.5671,69.16738,06/09/2021,234.1407,,
-50.5671,69.16738,06/09/2021,234.2495,,
-50.5671,69.16738,06/09/2021,234.3583,,
-50.5671,69.16738,06/09/2021,234.4672,,
-50.5671,69.16738,06/09/2021,234.576,,
-50.5671,69.16738,06/09/2021,234.6848,,
-50.5671,69.16738,06/09/2021,234.7936,,
-50.5671,69.16738,06/09/2021,234.9025,,
-50.5671,69.16738,06/09/2021,235.0113,,
-50.5671,69.16738,06/09/2021,235.1201,,
-50.5671,69.16738,06/09/2021,235.2289,,
-50.5671,69.16738,06/09/2021,235.3378,1.26,33.63
-50.5671,69.16738,06/09/2021,235.4466,1.26,33.63
-50.5671,69.16738,06/09/2021,235.5554,1.25,33.64
-50.5671,69.16738,06/09/2021,235.6642,1.26,33.63
-50.5671,69.16738,06/09/2021,235.773,1.26,33.63
-50.5671,69.16738,06/09/2021,235.8818,1.26,33.63
-50.5671,69.16738,06/09/2021,235.9907,1.26,33.63
-50.5671,69.16738,06/09/2021,236.0995,1.25,33.64
-50.5671,69.16738,06/09/2021,236.2083,1.26,33.62
-50.5671,69.16738,06/09/2021,236.3171,1.25,33.64
-50.5671,69.16738,06/09/2021,236.4259,1.26,33.62
-50.5671,69.16738,06/09/2021,236.5347,1.26,33.62
-50.5671,69.16738,06/09/2021,236.6435,1.26,33.62
-50.5671,69.16738,06/09/2021,236.7523,1.26,33.62
-50.5671,69.16738,06/09/2021,236.8612,1.25,33.64
-50.5671,69.16738,06/09/2021,236.97,1.26,33.62
-50.5671,69.16738,06/09/2021,237.0788,1.26,33.62
-50.5671,69.16738,06/09/2021,237.1876,1.25,33.64
-50.5671,69.16738,06/09/2021,237.2964,1.26,33.62
-50.5671,69.16738,06/09/2021,237.4052,1.25,33.64
-50.5671,69.16738,06/09/2021,237.514,1.26,33.62
-50.5671,69.16738,06/09/2021,237.6228,1.26,33.62
-50.5671,69.16738,06/09/2021,237.7316,1.25,33.64
-50.5671,69.16738,06/09/2021,237.8404,1.26,33.62
-50.5671,69.16738,06/09/2021,237.9492,1.25,33.64
-50.5671,69.16738,06/09/2021,238.058,1.26,33.62
-50.5671,69.16738,06/09/2021,238.1668,,
-50.5671,69.16738,06/09/2021,238.2756,,
-50.5671,69.16738,06/09/2021,238.3844,,
-50.5671,69.16738,06/09/2021,238.4932,,
-50.5671,69.16738,06/09/2021,238.602,,
-50.5671,69.16738,06/09/2021,238.7108,,
-50.5671,69.16738,06/09/2021,238.8196,,
-50.5671,69.16738,06/09/2021,238.9284,,
-50.5671,69.16738,06/09/2021,239.0372,,
-50.5671,69.16738,06/09/2021,239.146,,
-50.5671,69.16738,06/09/2021,239.2548,,
-50.5671,69.16738,06/09/2021,239.3636,,
-50.5671,69.16738,06/09/2021,239.4723,-4.07,
-50.5671,69.16738,06/09/2021,239.5811,,
-50.5671,69.16738,06/09/2021,239.6899,,
-50.5671,69.16738,06/09/2021,239.7987,,
-50.5671,69.16738,06/09/2021,239.9075,1.26,33.62
-50.5671,69.16738,06/09/2021,240.0163,1.25,33.63
-50.5671,69.16738,06/09/2021,240.1251,1.26,33.62
-50.5671,69.16738,06/09/2021,240.2339,1.26,33.62
-50.5671,69.16738,06/09/2021,240.3426,1.25,33.63
-50.5671,69.16738,06/09/2021,240.4514,1.26,33.62
-50.5671,69.16738,06/09/2021,240.5602,1.25,33.63
-50.5671,69.16738,06/09/2021,240.669,1.26,33.62
-50.5671,69.16738,06/09/2021,240.7778,1.26,33.62
-50.5671,69.16738,06/09/2021,240.8866,1.25,33.63
-50.5671,69.16738,06/09/2021,240.9953,1.26,33.62
-50.5671,69.16738,06/09/2021,241.1041,1.25,33.63
-50.5671,69.16738,06/09/2021,241.2129,1.26,33.62
-50.5671,69.16738,06/09/2021,241.3217,1.26,33.62
-50.5671,69.16738,06/09/2021,241.4305,1.26,33.62
-50.5671,69.16738,06/09/2021,241.5392,1.26,33.64
-50.5671,69.16738,06/09/2021,241.648,1.26,33.64
-50.5671,69.16738,06/09/2021,241.7568,1.27,33.63
-50.5671,69.16738,06/09/2021,241.8656,,
-50.5671,69.16738,06/09/2021,241.9743,,
-50.5671,69.16738,06/09/2021,242.0831,,
-50.5671,69.16738,06/09/2021,242.1919,,
-50.5671,69.16738,06/09/2021,242.3006,,
-50.5671,69.16738,06/09/2021,242.4094,,
-50.5671,69.16738,06/09/2021,242.5182,,
-50.5671,69.16738,06/09/2021,242.627,,
-50.5671,69.16738,06/09/2021,242.7357,,
-50.5671,69.16738,06/09/2021,242.8445,,
-50.5671,69.16738,06/09/2021,242.9533,,
-50.5671,69.16738,06/09/2021,243.062,1.25,33.65
-50.5671,69.16738,06/09/2021,243.1708,1.25,33.63
-50.5671,69.16738,06/09/2021,243.2796,1.24,33.64
-50.5671,69.16738,06/09/2021,243.3883,1.24,33.64
-50.5671,69.16738,06/09/2021,243.4971,1.24,33.62
-50.5671,69.16738,06/09/2021,243.6058,1.23,33.63
-50.5671,69.16738,06/09/2021,243.7146,1.23,33.63
-50.5671,69.16738,06/09/2021,243.8234,1.22,33.65
-50.5671,69.16738,06/09/2021,243.9321,1.22,33.65
-50.5671,69.16738,06/09/2021,244.0409,1.22,33.65
-50.5671,69.16738,06/09/2021,244.1496,1.22,33.65
-50.5671,69.16738,06/09/2021,244.2584,1.22,33.65
-50.5671,69.16738,06/09/2021,244.3672,1.22,33.65
-50.5671,69.16738,06/09/2021,244.4759,1.22,33.65
-50.5671,69.16738,06/09/2021,244.5847,1.22,33.65
-50.5671,69.16738,06/09/2021,244.6934,1.22,33.65
-50.5671,69.16738,06/09/2021,244.8022,1.22,33.65
-50.5671,69.16738,06/09/2021,244.9109,1.22,33.65
-50.5671,69.16738,06/09/2021,245.0197,1.22,33.63
-50.5671,69.16738,06/09/2021,245.1284,1.22,33.65
-50.5671,69.16738,06/09/2021,245.2372,1.22,33.63
-50.5671,69.16738,06/09/2021,245.3459,1.22,33.63
-50.5671,69.16738,06/09/2021,245.4547,1.22,33.65
-50.5671,69.16738,06/09/2021,245.5634,1.22,33.64
-50.5671,69.16738,06/09/2021,245.6722,,
-50.5671,69.16738,06/09/2021,245.7809,,
-50.5671,69.16738,06/09/2021,245.8897,,
-50.5671,69.16738,06/09/2021,245.9984,,
-50.5671,69.16738,06/09/2021,246.1072,,
-50.5671,69.16738,06/09/2021,246.2159,,
-50.5671,69.16738,06/09/2021,246.3246,,
-50.5671,69.16738,06/09/2021,246.4334,,
-50.5671,69.16738,06/09/2021,246.5421,,
-50.5671,69.16738,06/09/2021,246.6509,,
-50.5671,69.16738,06/09/2021,246.7596,,
-50.5671,69.16738,06/09/2021,246.8683,,
-50.5671,69.16738,06/09/2021,246.9771,1.21,33.66
-50.5671,69.16738,06/09/2021,247.0858,1.22,33.64
-50.5671,69.16738,06/09/2021,247.1946,1.21,33.66
-50.5671,69.16738,06/09/2021,247.3033,1.22,33.62
-50.5671,69.16738,06/09/2021,247.412,1.22,33.64
-50.5671,69.16738,06/09/2021,247.5208,1.21,33.65
-50.5671,69.16738,06/09/2021,247.6295,1.22,33.64
-50.5671,69.16738,06/09/2021,247.7382,1.21,33.65
-50.5671,69.16738,06/09/2021,247.847,1.22,33.64
-50.5671,69.16738,06/09/2021,247.9557,1.22,33.64
-50.5671,69.16738,06/09/2021,248.0644,1.22,33.64
-50.5671,69.16738,06/09/2021,248.1732,1.22,33.64
-50.5671,69.16738,06/09/2021,248.2819,1.22,33.64
-50.5671,69.16738,06/09/2021,248.3906,1.23,33.63
-50.5671,69.16738,06/09/2021,248.4993,1.23,33.63
-50.5671,69.16738,06/09/2021,248.6081,1.23,33.65
-50.5671,69.16738,06/09/2021,248.7168,1.23,33.65
-50.5671,69.16738,06/09/2021,248.8255,1.23,33.65
-50.5671,69.16738,06/09/2021,248.9342,1.24,33.64
-50.5671,69.16738,06/09/2021,249.043,1.23,33.65
-50.5671,69.16738,06/09/2021,249.1517,1.23,33.65
-50.5671,69.16738,06/09/2021,249.2604,1.24,33.64
-50.5671,69.16738,06/09/2021,249.3691,1.24,33.66
-50.5671,69.16738,06/09/2021,249.4779,1.24,33.66
-50.5671,69.16738,06/09/2021,249.5866,1.25,33.65
-50.5671,69.16738,06/09/2021,249.6953,,
-50.5671,69.16738,06/09/2021,249.804,,
-50.5671,69.16738,06/09/2021,249.9127,,
-50.5671,69.16738,06/09/2021,250.0215,,
-50.5671,69.16738,06/09/2021,250.1302,,
-50.5671,69.16738,06/09/2021,250.2389,,
